customer_id,segment,tier,RFM_Score,RFM_Sum,total_revenue,total_profit,total_orders,total_quantity,first_order,last_order,avg_order_value,avg_profit_per_order,customer_priority,engagement_strategy
68159326,Loyal Customers,Platinum,553,13,11160,13708.6,9,24,2025-03-18,2025-09-20,1240.0,1523.177777777778,Премиум,"Программа лояльности, перекрестные продажи"
34643765,Loyal Customers,Platinum,435,12,41880,62918.2,6,16,2025-01-29,2025-08-31,6980.0,10486.366666666667,Премиум,"Программа лояльности, перекрестные продажи"
82438067,High Value New Customers,Gold,424,10,17940,36983.8,3,10,2025-01-10,2025-08-13,5980.0,12327.933333333334,Растущие,"VIP обслуживание, персональный менеджер"
18488674,Loyal Customers,Gold,434,11,17450,24846.7,5,13,2025-03-24,2025-08-18,3490.0,4969.34,Премиум,"Программа лояльности, перекрестные продажи"
81037751,At Risk,Bronze,112,4,6380,9986.8,1,3,2025-04-24,2025-04-24,6380.0,9986.8,Критические,"Восстановительные кампании, опросы"
39912009,Loyal Customers,Platinum,435,12,24950,23157.9,5,10,2025-03-18,2025-08-28,4990.0,4631.58,Премиум,"Программа лояльности, перекрестные продажи"
68942875,213,Silver,213,6,11980,25616.0,2,7,2025-02-10,2025-06-09,5990.0,12808.0,Другие,Стандартный маркетинг
19861565,325,Gold,325,10,26320,41086.2,4,11,2025-01-06,2025-08-05,6580.0,10271.55,Другие,Стандартный маркетинг
17897185,324,Gold,324,9,14970,22587.7,3,8,2025-02-20,2025-07-18,4990.0,7529.233333333334,Другие,Стандартный маркетинг
85884486,Loyal Customers,Platinum,435,12,32900,85266.0,5,20,2025-04-13,2025-09-03,6580.0,17053.2,Премиум,"Программа лояльности, перекрестные продажи"
14773482,Loyal Customers,Gold,335,11,29950,59652.3,5,16,2025-01-06,2025-07-10,5990.0,11930.460000000001,Премиум,"Программа лояльности, перекрестные продажи"
98575820,New Customers,Silver,511,7,3600,1299.0,2,3,2025-08-26,2025-09-14,1800.0,649.5,Новые,"Приветственная программа, обучение"
80718283,Cannot Lose Them,Silver,114,6,15960,37001.4,2,7,2025-01-07,2025-03-03,7980.0,18500.7,Критические,"Персональные обращения, специальные условия"
84863522,New Customers,Silver,411,6,2460,6349.6,1,4,2025-09-02,2025-09-02,2460.0,6349.6,Новые,"Приветственная программа, обучение"
36890351,New Customers,Gold,513,9,10360,22804.8,2,7,2025-03-11,2025-09-09,5180.0,11402.4,Новые,"Приветственная программа, обучение"
55765055,About To Sleep,Silver,223,7,8940,10885.6,3,7,2025-03-17,2025-05-07,2980.0,3628.5333333333333,Рисковые,"Срочные акции, напоминания"
88223836,325,Gold,325,10,22500,15441.0,3,5,2025-03-04,2025-07-06,7500.0,5147.0,Другие,Стандартный маркетинг
28610359,Potential Loyalists,Bronze,311,5,3162,2327.32,1,2,2025-08-07,2025-08-07,3162.0,2327.32,Растущие,Персонализированные рекомендации
37203467,High Value New Customers,Gold,514,10,13160,22342.8,2,6,2025-07-16,2025-09-27,6580.0,11171.4,Растущие,"VIP обслуживание, персональный менеджер"
51575941,Loyal Customers,Platinum,534,12,20280,29832.8,6,16,2025-01-11,2025-09-20,3380.0,4972.133333333333,Премиум,"Программа лояльности, перекрестные продажи"
71130502,High Value New Customers,Gold,514,10,19980,28786.3,2,5,2025-03-30,2025-09-21,9990.0,14393.15,Растущие,"VIP обслуживание, персональный менеджер"
84822158,Loyal Customers,Platinum,535,13,27500,48211.0,5,15,2025-01-30,2025-09-15,5500.0,9642.2,Премиум,"Программа лояльности, перекрестные продажи"
62425327,High Value New Customers,Gold,424,10,21540,34784.8,3,8,2025-01-08,2025-08-31,7180.0,11594.933333333334,Растущие,"VIP обслуживание, персональный менеджер"
43747379,New Customers,Gold,523,10,8940,10156.4,3,7,2025-07-30,2025-09-10,2980.0,3385.4666666666667,Новые,"Приветственная программа, обучение"
84839270,At Risk,Bronze,111,3,2890,6805.1,1,4,2025-03-10,2025-03-10,2890.0,6805.1,Критические,"Восстановительные кампании, опросы"
58239097,At Risk,Bronze,212,5,7380,14027.2,1,3,2025-05-23,2025-05-23,7380.0,14027.2,Критические,"Восстановительные кампании, опросы"
42624136,Loyal Customers,Platinum,435,12,45900,51473.4,5,11,2025-01-31,2025-09-06,9180.0,10294.68,Премиум,"Программа лояльности, перекрестные продажи"
37857061,Potential Loyalists,Silver,323,8,8700,10387.0,3,7,2025-01-20,2025-07-14,2900.0,3462.3333333333335,Растущие,Персонализированные рекомендации
80289394,High Value New Customers,Gold,524,11,19740,40999.0,3,10,2025-03-11,2025-09-20,6580.0,13666.333333333334,Растущие,"VIP обслуживание, персональный менеджер"
15211947,At Risk,Bronze,212,5,6738,17256.56,1,4,2025-06-15,2025-06-15,6738.0,17256.56,Критические,"Восстановительные кампании, опросы"
67732421,High Value New Customers,Gold,425,11,21900,33365.0,3,8,2025-03-21,2025-08-16,7300.0,11121.666666666666,Растущие,"VIP обслуживание, персональный менеджер"
48103158,New Customers,Gold,523,10,10000,8340.0,4,8,2025-02-23,2025-09-24,2500.0,2085.0,Новые,"Приветственная программа, обучение"
74952520,High Value New Customers,Gold,524,11,19920,45941.8,4,15,2025-05-03,2025-09-19,4980.0,11485.45,Растущие,"VIP обслуживание, персональный менеджер"
64538087,234,Gold,234,9,17450,28615.4,5,14,2025-01-02,2025-05-21,3490.0,5723.08,Другие,Стандартный маркетинг
52760747,High Value New Customers,Gold,524,11,18800,34498.0,4,12,2025-01-23,2025-09-27,4700.0,8624.5,Растущие,"VIP обслуживание, персональный менеджер"
71333535,Loyal Customers,Gold,343,10,10220,12282.0,7,18,2025-02-02,2025-07-26,1460.0,1754.5714285714287,Премиум,"Программа лояльности, перекрестные продажи"
89459784,Loyal Customers,Platinum,435,12,32900,23346.2,5,9,2025-02-12,2025-09-01,6580.0,4669.24,Премиум,"Программа лояльности, перекрестные продажи"
40831517,About To Sleep,Silver,223,7,10770,19005.2,3,9,2025-01-10,2025-06-01,3590.0,6335.066666666667,Рисковые,"Срочные акции, напоминания"
80225576,New Customers,Silver,411,6,1360,3172.6,1,4,2025-08-22,2025-08-22,1360.0,3172.6,Новые,"Приветственная программа, обучение"
82562635,New Customers,Silver,411,6,2780,4620.4,1,3,2025-09-01,2025-09-01,2780.0,4620.4,Новые,"Приветственная программа, обучение"
22599508,Potential Loyalists,Silver,312,6,7180,14103.0,1,3,2025-07-20,2025-07-20,7180.0,14103.0,Растущие,Персонализированные рекомендации
27730464,324,Gold,324,9,21540,33869.2,3,8,2025-01-09,2025-07-05,7180.0,11289.733333333332,Другие,Стандартный маркетинг
78585756,235,Gold,235,10,39480,63711.2,6,16,2025-01-09,2025-06-17,6580.0,10618.533333333333,Другие,Стандартный маркетинг
41812842,High Value New Customers,Gold,524,11,14940,13026.0,3,6,2025-04-02,2025-09-17,4980.0,4342.0,Растущие,"VIP обслуживание, персональный менеджер"
89466257,Loyal Customers,Gold,335,11,39140,36961.6,5,10,2025-02-06,2025-07-26,7828.0,7392.32,Премиум,"Программа лояльности, перекрестные продажи"
61392847,325,Gold,325,10,22320,44567.4,4,13,2025-01-15,2025-07-31,5580.0,11141.85,Другие,Стандартный маркетинг
79336129,113,Bronze,113,5,11000,13874.0,2,5,2025-03-22,2025-04-22,5500.0,6937.0,Другие,Стандартный маркетинг
74085515,New Customers,Gold,513,9,11980,22931.4,2,6,2025-06-20,2025-09-17,5990.0,11465.7,Новые,"Приветственная программа, обучение"
99230127,Loyal Customers,Gold,434,11,14900,15503.6,5,11,2025-01-07,2025-09-01,2980.0,3100.7200000000003,Премиум,"Программа лояльности, перекрестные продажи"
25995510,324,Gold,324,9,18400,14948.0,4,8,2025-01-22,2025-08-05,4600.0,3737.0,Другие,Стандартный маркетинг
62743855,At Risk,Bronze,211,4,3380,-179.6,1,1,2025-06-24,2025-06-24,3380.0,-179.6,Критические,"Восстановительные кампании, опросы"
55041656,At Risk,Bronze,212,5,5580,7677.5,2,5,2025-01-01,2025-06-15,2790.0,3838.75,Критические,"Восстановительные кампании, опросы"
74230163,213,Silver,213,6,9980,4681.0,2,3,2025-05-08,2025-05-09,4990.0,2340.5,Другие,Стандартный маркетинг
29055787,235,Gold,235,10,35900,64355.2,5,15,2025-02-17,2025-05-19,7180.0,12871.039999999999,Другие,Стандартный маркетинг
51304009,High Value New Customers,Gold,425,11,27960,22218.4,4,7,2025-04-06,2025-08-14,6990.0,5554.6,Растущие,"VIP обслуживание, персональный менеджер"
62613196,325,Gold,325,10,26320,28577.6,4,9,2025-01-29,2025-08-07,6580.0,7144.4,Другие,Стандартный маркетинг
59874443,Potential Loyalists,Silver,312,6,6760,11617.8,2,6,2025-03-07,2025-07-31,3380.0,5808.9,Растущие,Персонализированные рекомендации
38174132,Loyal Customers,Gold,433,10,11450,13288.5,5,12,2025-03-13,2025-08-16,2290.0,2657.7,Премиум,"Программа лояльности, перекрестные продажи"
99973635,At Risk,Bronze,112,4,5980,91.6,1,1,2025-02-28,2025-02-28,5980.0,91.6,Критические,"Восстановительные кампании, опросы"
82538041,113,Bronze,113,5,11980,31861.9,2,8,2025-03-01,2025-04-17,5990.0,15930.95,Другие,Стандартный маркетинг
35600902,Cannot Lose Them,Silver,114,6,15000,22731.0,2,5,2025-03-08,2025-04-05,7500.0,11365.5,Критические,"Персональные обращения, специальные условия"
52297033,New Customers,Gold,423,9,10200,17421.5,4,12,2025-02-21,2025-08-27,2550.0,4355.375,Новые,"Приветственная программа, обучение"
28865428,At Risk,Bronze,211,4,3800,-243.0,2,2,2025-04-04,2025-06-13,1900.0,-121.5,Критические,"Восстановительные кампании, опросы"
93401890,New Customers,Silver,511,7,2790,2485.8,1,2,2025-09-20,2025-09-20,2790.0,2485.8,Новые,"Приветственная программа, обучение"
16278472,High Value New Customers,Gold,425,11,28720,56213.6,4,13,2025-05-18,2025-08-14,7180.0,14053.4,Растущие,"VIP обслуживание, персональный менеджер"
13642174,113,Bronze,113,5,11000,10615.0,2,4,2025-03-09,2025-05-02,5500.0,5307.5,Другие,Стандартный маркетинг
20762733,New Customers,Silver,511,7,3100,5791.0,2,7,2025-08-09,2025-09-23,1550.0,2895.5,Новые,"Приветственная программа, обучение"
16238464,At Risk,Bronze,111,3,3380,2712.2,1,2,2025-04-02,2025-04-02,3380.0,2712.2,Критические,"Восстановительные кампании, опросы"
97009468,New Customers,Silver,413,8,11160,17826.2,2,6,2025-03-09,2025-08-11,5580.0,8913.1,Новые,"Приветственная программа, обучение"
94453894,325,Gold,325,10,21900,21741.0,3,6,2025-05-21,2025-08-06,7300.0,7247.0,Другие,Стандартный маркетинг
52732703,Loyal Customers,Platinum,535,13,37200,44159.0,6,14,2025-01-01,2025-09-15,6200.0,7359.833333333333,Премиум,"Программа лояльности, перекрестные продажи"
49969528,New Customers,Silver,412,7,5960,7595.4,2,5,2025-03-11,2025-09-01,2980.0,3797.7,Новые,"Приветственная программа, обучение"
69371023,Champions,Platinum,445,13,43260,51967.2,7,16,2025-01-03,2025-09-05,6180.0,7423.885714285714,Премиум,"Персональные предложения, эксклюзивный доступ"
29143377,New Customers,Gold,531,9,1900,947.2,5,14,2025-04-10,2025-09-10,380.0,189.44,Новые,"Приветственная программа, обучение"
84044517,At Risk,Bronze,111,3,2590,2210.6,1,2,2025-04-02,2025-04-02,2590.0,2210.6,Критические,"Восстановительные кампании, опросы"
91512215,At Risk,Bronze,211,4,2490,203.0,1,1,2025-06-12,2025-06-12,2490.0,203.0,Критические,"Восстановительные кампании, опросы"
51023847,High Value New Customers,Gold,524,11,14970,26589.9,3,9,2025-06-07,2025-09-08,4990.0,8863.300000000001,Растущие,"VIP обслуживание, персональный менеджер"
24644733,Potential Loyalists,Silver,312,6,6954,17463.03,2,8,2025-06-19,2025-07-23,3477.0,8731.515,Растущие,Персонализированные рекомендации
10226963,213,Silver,213,6,9180,15819.4,1,3,2025-05-16,2025-05-16,9180.0,15819.4,Другие,Стандартный маркетинг
23429358,Cannot Lose Them,Silver,115,7,22200,50788.0,2,7,2025-01-05,2025-03-03,11100.0,25394.0,Критические,"Персональные обращения, специальные условия"
64493994,New Customers,Silver,412,7,5960,10617.8,2,6,2025-06-22,2025-08-23,2980.0,5308.9,Новые,"Приветственная программа, обучение"
39497042,New Customers,Silver,422,8,8000,11090.0,4,11,2025-03-21,2025-08-18,2000.0,2772.5,Новые,"Приветственная программа, обучение"
20387700,Cannot Lose Them,Silver,224,8,20940,26879.0,3,7,2025-04-24,2025-06-19,6980.0,8959.666666666666,Критические,"Персональные обращения, специальные условия"
50625074,213,Silver,213,6,11960,15999.6,2,5,2025-01-08,2025-06-04,5980.0,7999.8,Другие,Стандартный маркетинг
53675020,High Value New Customers,Gold,524,11,16740,29527.4,3,9,2025-03-11,2025-09-16,5580.0,9842.466666666667,Растущие,"VIP обслуживание, персональный менеджер"
45963238,At Risk,Bronze,112,4,5200,356.0,2,2,2025-04-03,2025-04-19,2600.0,178.0,Критические,"Восстановительные кампании, опросы"
93094444,234,Gold,234,9,14950,16131.9,5,11,2025-01-21,2025-06-29,2990.0,3226.38,Другие,Стандартный маркетинг
21929427,High Value New Customers,Gold,524,11,14970,20687.3,3,8,2025-04-18,2025-09-18,4990.0,6895.766666666666,Растущие,"VIP обслуживание, персональный менеджер"
77364242,Potential Loyalists,Silver,312,6,7000,1132.0,1,1,2025-07-20,2025-07-20,7000.0,1132.0,Растущие,Персонализированные рекомендации
36919791,New Customers,Gold,522,9,5400,4277.0,3,6,2025-06-22,2025-09-23,1800.0,1425.6666666666667,Новые,"Приветственная программа, обучение"
56847236,High Value New Customers,Gold,514,10,18360,34889.4,2,6,2025-08-27,2025-09-28,9180.0,17444.7,Растущие,"VIP обслуживание, персональный менеджер"
21167732,High Value New Customers,Gold,514,10,19960,30035.6,2,5,2025-08-25,2025-09-20,9980.0,15017.8,Растущие,"VIP обслуживание, персональный менеджер"
16502779,New Customers,Gold,523,10,9750,6269.0,3,5,2025-04-13,2025-09-16,3250.0,2089.6666666666665,Новые,"Приветственная программа, обучение"
22843017,At Risk,Bronze,112,4,6090,16738.6,1,4,2025-02-17,2025-02-17,6090.0,16738.6,Критические,"Восстановительные кампании, опросы"
98875006,At Risk,Bronze,211,4,2500,4306.0,1,3,2025-05-16,2025-05-16,2500.0,4306.0,Критические,"Восстановительные кампании, опросы"
96001367,High Value New Customers,Gold,414,9,13160,910.2,2,2,2025-06-29,2025-08-17,6580.0,455.1,Растущие,"VIP обслуживание, персональный менеджер"
67734976,Potential Loyalists,Silver,313,7,9960,18768.2,2,6,2025-06-19,2025-07-16,4980.0,9384.1,Растущие,Персонализированные рекомендации
58519965,At Risk,Bronze,212,5,5800,4803.0,1,2,2025-05-15,2025-05-15,5800.0,4803.0,Критические,"Восстановительные кампании, опросы"
76585970,235,Gold,235,10,25900,31843.0,5,12,2025-02-01,2025-06-06,5180.0,6368.6,Другие,Стандартный маркетинг
84738673,Cannot Lose Them,Gold,225,9,33000,78725.0,3,11,2025-05-20,2025-06-27,11000.0,26241.666666666668,Критические,"Персональные обращения, специальные условия"
93054617,Potential Loyalists,Silver,312,6,5400,7011.0,2,5,2025-02-02,2025-07-21,2700.0,3505.5,Растущие,Персонализированные рекомендации
60679385,At Risk,Bronze,122,5,5360,3943.2,4,8,2025-01-18,2025-04-04,1340.0,985.8,Критические,"Восстановительные кампании, опросы"
57336840,At Risk,Bronze,122,5,5400,8881.0,3,9,2025-01-27,2025-04-04,1800.0,2960.3333333333335,Критические,"Восстановительные кампании, опросы"
17430134,314,Silver,314,8,13180,7703.5,2,3,2025-04-04,2025-08-03,6590.0,3851.75,Другие,Стандартный маркетинг
86056168,High Value New Customers,Gold,425,11,44000,60016.0,4,10,2025-02-13,2025-08-11,11000.0,15004.0,Растущие,"VIP обслуживание, персональный менеджер"
58794039,New Customers,Gold,423,9,9900,19108.0,3,10,2025-04-15,2025-08-22,3300.0,6369.333333333333,Новые,"Приветственная программа, обучение"
26479913,314,Silver,314,8,14360,977.4,2,2,2025-07-20,2025-07-29,7180.0,488.7,Другие,Стандартный маркетинг
56270048,High Value New Customers,Gold,524,11,21540,8598.2,3,4,2025-02-19,2025-09-13,7180.0,2866.066666666667,Растущие,"VIP обслуживание, персональный менеджер"
46303448,325,Gold,325,10,31200,31600.0,3,6,2025-02-03,2025-07-16,10400.0,10533.333333333334,Другие,Стандартный маркетинг
32156174,New Customers,Silver,422,8,5850,4884.0,3,6,2025-01-01,2025-08-16,1950.0,1628.0,Новые,"Приветственная программа, обучение"
81535584,High Value New Customers,Gold,415,10,22200,19513.0,2,4,2025-01-22,2025-08-23,11100.0,9756.5,Растущие,"VIP обслуживание, персональный менеджер"
22705435,314,Silver,314,8,13160,11977.4,2,4,2025-01-25,2025-07-10,6580.0,5988.7,Другие,Стандартный маркетинг
32219595,About To Sleep,Silver,223,7,8800,14375.0,4,12,2025-03-10,2025-06-13,2200.0,3593.75,Рисковые,"Срочные акции, напоминания"
42236708,Loyal Customers,Platinum,535,13,33480,45396.0,6,15,2025-03-09,2025-09-23,5580.0,7566.0,Премиум,"Программа лояльности, перекрестные продажи"
18386274,At Risk,Bronze,111,3,2900,-81.0,1,1,2025-01-13,2025-01-13,2900.0,-81.0,Критические,"Восстановительные кампании, опросы"
28732161,At Risk,Bronze,121,4,1470,854.2,3,7,2025-01-15,2025-04-23,490.0,284.73333333333335,Критические,"Восстановительные кампании, опросы"
75709449,High Value New Customers,Gold,515,11,22200,10702.0,2,3,2025-01-26,2025-09-19,11100.0,5351.0,Растущие,"VIP обслуживание, персональный менеджер"
83953719,325,Gold,325,10,27920,52609.6,4,12,2025-02-09,2025-07-29,6980.0,13152.4,Другие,Стандартный маркетинг
80262000,Loyal Customers,Platinum,535,13,55500,131297.0,5,19,2025-04-12,2025-09-22,11100.0,26259.4,Премиум,"Программа лояльности, перекрестные продажи"
33346489,New Customers,Silver,521,8,3180,4754.2,3,9,2025-04-23,2025-09-19,1060.0,1584.7333333333333,Новые,"Приветственная программа, обучение"
17932091,Potential Loyalists,Silver,323,8,10470,5773.0,3,5,2025-04-04,2025-07-31,3490.0,1924.3333333333333,Растущие,Персонализированные рекомендации
80507859,At Risk,Bronze,212,5,7000,10248.0,2,5,2025-04-24,2025-06-09,3500.0,5124.0,Критические,"Восстановительные кампании, опросы"
22270955,Loyal Customers,Platinum,534,12,14900,19931.2,5,12,2025-03-09,2025-09-14,2980.0,3986.2400000000002,Премиум,"Программа лояльности, перекрестные продажи"
87709977,Cannot Lose Them,Gold,225,9,22592,20428.32,4,8,2025-05-17,2025-05-30,5648.0,5107.08,Критические,"Персональные обращения, специальные условия"
74559111,At Risk,Bronze,221,5,4170,8006.1,3,10,2025-03-09,2025-06-03,1390.0,2668.7000000000003,Критические,"Восстановительные кампании, опросы"
51178363,At Risk,Bronze,111,3,2980,92.6,1,1,2025-03-07,2025-03-07,2980.0,92.6,Критические,"Восстановительные кампании, опросы"
12636113,At Risk,Bronze,111,3,1000,1525.0,1,3,2025-02-08,2025-02-08,1000.0,1525.0,Критические,"Восстановительные кампании, опросы"
37739044,At Risk,Bronze,212,5,6980,9714.9,2,5,2025-01-16,2025-05-27,3490.0,4857.45,Критические,"Восстановительные кампании, опросы"
20765137,About To Sleep,Silver,222,6,6320,5809.2,4,9,2025-01-27,2025-05-13,1580.0,1452.3,Рисковые,"Срочные акции, напоминания"
84981649,New Customers,Gold,423,9,8100,5500.0,3,5,2025-04-12,2025-08-20,2700.0,1833.3333333333333,Новые,"Приветственная программа, обучение"
92488093,New Customers,Silver,413,8,10600,4565.0,2,3,2025-04-16,2025-08-27,5300.0,2282.5,Новые,"Приветственная программа, обучение"
28410571,New Customers,Silver,511,7,3490,2744.7,1,2,2025-09-26,2025-09-26,3490.0,2744.7,Новые,"Приветственная программа, обучение"
74517804,At Risk,Bronze,111,3,500,-499.5,2,3,2025-01-12,2025-02-21,250.0,-249.75,Критические,"Восстановительные кампании, опросы"
26751676,Potential Loyalists,Silver,323,8,10500,21684.0,3,10,2025-06-22,2025-08-08,3500.0,7228.0,Растущие,Персонализированные рекомендации
62021585,New Customers,Silver,422,8,7440,6458.4,4,8,2025-06-11,2025-09-03,1860.0,1614.6,Новые,"Приветственная программа, обучение"
50877595,At Risk,Bronze,212,5,6700,6607.5,2,4,2025-03-30,2025-06-30,3350.0,3303.75,Критические,"Восстановительные кампании, опросы"
33958975,Potential Loyalists,Silver,313,7,9980,5489.5,2,3,2025-02-19,2025-07-18,4990.0,2744.75,Растущие,Персонализированные рекомендации
39181299,New Customers,Silver,512,8,7180,13433.0,1,3,2025-09-09,2025-09-09,7180.0,13433.0,Новые,"Приветственная программа, обучение"
34088668,High Value New Customers,Gold,414,9,15160,20912.4,2,5,2025-08-04,2025-08-15,7580.0,10456.2,Растущие,"VIP обслуживание, персональный менеджер"
78746042,At Risk,Bronze,111,3,560,-394.4,1,1,2025-04-28,2025-04-28,560.0,-394.4,Критические,"Восстановительные кампании, опросы"
52923583,Potential Loyalists,Bronze,311,5,2000,3919.0,2,7,2025-07-13,2025-07-20,1000.0,1959.5,Растущие,Персонализированные рекомендации
54251905,New Customers,Gold,522,9,8000,9868.0,4,10,2025-02-08,2025-09-16,2000.0,2467.0,Новые,"Приветственная программа, обучение"
35738540,Cannot Lose Them,Silver,224,8,16500,19435.0,3,7,2025-01-17,2025-05-06,5500.0,6478.333333333333,Критические,"Персональные обращения, специальные условия"
27995241,Loyal Customers,Platinum,534,12,12450,15855.7,5,12,2025-02-27,2025-09-16,2490.0,3171.1400000000003,Премиум,"Программа лояльности, перекрестные продажи"
12133233,324,Gold,324,9,12300,22051.0,3,9,2025-02-15,2025-07-07,4100.0,7350.333333333333,Другие,Стандартный маркетинг
14737689,High Value New Customers,Gold,514,10,20760,37846.8,2,6,2025-01-11,2025-09-25,10380.0,18923.4,Растущие,"VIP обслуживание, персональный менеджер"
59917650,Potential Loyalists,Silver,313,7,11296,11033.44,2,4,2025-07-27,2025-08-09,5648.0,5516.72,Растущие,Персонализированные рекомендации
91504638,Cannot Lose Them,Silver,125,8,27540,39977.8,3,8,2025-02-01,2025-04-06,9180.0,13325.933333333334,Критические,"Персональные обращения, специальные условия"
63093696,About To Sleep,Silver,223,7,11920,15376.8,4,10,2025-03-12,2025-06-16,2980.0,3844.2,Рисковые,"Срочные акции, напоминания"
54375561,123,Silver,123,6,10800,9828.0,4,8,2025-01-01,2025-04-10,2700.0,2457.0,Другие,Стандартный маркетинг
34508876,At Risk,Bronze,112,4,5580,485.6,1,1,2025-03-20,2025-03-20,5580.0,485.6,Критические,"Восстановительные кампании, опросы"
43178236,324,Gold,324,9,18000,36978.0,3,10,2025-05-18,2025-07-23,6000.0,12326.0,Другие,Стандартный маркетинг
87233179,High Value New Customers,Platinum,525,12,22000,35185.0,4,11,2025-02-20,2025-09-13,5500.0,8796.25,Растущие,"VIP обслуживание, персональный менеджер"
19979751,At Risk,Bronze,212,5,6050,1212.5,1,1,2025-06-17,2025-06-17,6050.0,1212.5,Критические,"Восстановительные кампании, опросы"
51752271,213,Silver,213,6,11000,11674.0,2,4,2025-01-07,2025-06-05,5500.0,5837.0,Другие,Стандартный маркетинг
30321714,High Value New Customers,Gold,415,10,22000,37587.0,2,6,2025-04-11,2025-08-10,11000.0,18793.5,Растущие,"VIP обслуживание, персональный менеджер"
68243217,Potential Loyalists,Bronze,311,5,3590,6317.4,1,3,2025-07-06,2025-07-06,3590.0,6317.4,Растущие,Персонализированные рекомендации
66208240,Cannot Lose Them,Silver,224,8,14940,16379.2,3,6,2025-04-11,2025-06-22,4980.0,5459.733333333334,Критические,"Персональные обращения, специальные условия"
79971043,At Risk,Bronze,112,4,5580,4911.8,1,2,2025-01-22,2025-01-22,5580.0,4911.8,Критические,"Восстановительные кампании, опросы"
86205843,New Customers,Silver,412,7,5500,285.0,1,1,2025-08-12,2025-08-12,5500.0,285.0,Новые,"Приветственная программа, обучение"
16616230,New Customers,Silver,411,6,4990,8363.4,1,3,2025-08-24,2025-08-24,4990.0,8363.4,Новые,"Приветственная программа, обучение"
90424966,Potential Loyalists,Bronze,311,5,3100,-429.0,2,2,2025-01-15,2025-08-06,1550.0,-214.5,Растущие,Персонализированные рекомендации
69376098,At Risk,Bronze,211,4,2990,286.8,1,1,2025-06-11,2025-06-11,2990.0,286.8,Критические,"Восстановительные кампании, опросы"
27922657,New Customers,Silver,413,8,11556,16101.54,2,5,2025-05-12,2025-09-04,5778.0,8050.77,Новые,"Приветственная программа, обучение"
67182647,324,Gold,324,9,12400,16121.0,4,10,2025-01-14,2025-07-19,3100.0,4030.25,Другие,Стандартный маркетинг
13544308,High Value New Customers,Gold,425,11,32640,50308.6,3,8,2025-01-06,2025-08-29,10880.0,16769.533333333333,Растущие,"VIP обслуживание, персональный менеджер"
94828431,123,Silver,123,6,9540,11895.8,3,7,2025-01-02,2025-04-15,3180.0,3965.2666666666664,Другие,Стандартный маркетинг
59775520,New Customers,Silver,431,8,2940,413.3,6,13,2025-02-25,2025-08-26,490.0,68.88333333333334,Новые,"Приветственная программа, обучение"
88421485,Cannot Lose Them,Silver,224,8,12600,11330.0,3,6,2025-04-12,2025-05-17,4200.0,3776.6666666666665,Критические,"Персональные обращения, специальные условия"
89551751,High Value New Customers,Gold,514,10,18360,944.8,2,2,2025-05-13,2025-09-17,9180.0,472.4,Растущие,"VIP обслуживание, персональный менеджер"
11476432,At Risk,Bronze,112,4,6380,11468.2,1,3,2025-02-03,2025-02-03,6380.0,11468.2,Критические,"Восстановительные кампании, опросы"
29400855,Cannot Lose Them,Silver,114,6,13160,18252.2,2,5,2025-01-30,2025-02-11,6580.0,9126.1,Критические,"Персональные обращения, специальные условия"
92713858,New Customers,Gold,423,9,8720,6385.0,4,8,2025-01-26,2025-08-12,2180.0,1596.25,Новые,"Приветственная программа, обучение"
52491122,New Customers,Gold,513,9,11960,22613.4,2,6,2025-01-14,2025-09-11,5980.0,11306.7,Новые,"Приветственная программа, обучение"
28866848,New Customers,Silver,512,8,5960,13029.4,2,7,2025-02-14,2025-09-18,2980.0,6514.7,Новые,"Приветственная программа, обучение"
54064492,New Customers,Silver,413,8,9960,-132.4,2,2,2025-03-25,2025-08-29,4980.0,-66.2,Новые,"Приветственная программа, обучение"
91524796,Potential Loyalists,Silver,312,6,6760,14154.4,2,7,2025-04-06,2025-07-08,3380.0,7077.2,Растущие,Персонализированные рекомендации
68959920,At Risk,Bronze,111,3,2380,-213.6,1,1,2025-04-26,2025-04-26,2380.0,-213.6,Критические,"Восстановительные кампании, опросы"
28227796,High Value New Customers,Gold,424,10,20800,36961.0,4,12,2025-02-09,2025-08-28,5200.0,9240.25,Растущие,"VIP обслуживание, персональный менеджер"
52441227,New Customers,Silver,511,7,2580,6418.4,1,4,2025-09-27,2025-09-27,2580.0,6418.4,Новые,"Приветственная программа, обучение"
84436404,High Value New Customers,Platinum,525,12,44400,60551.0,4,10,2025-01-10,2025-09-28,11100.0,15137.75,Растущие,"VIP обслуживание, персональный менеджер"
22020509,At Risk,Bronze,211,4,1490,750.8,1,2,2025-05-20,2025-05-20,1490.0,750.8,Критические,"Восстановительные кампании, опросы"
53977919,High Value New Customers,Gold,424,10,16740,9658.2,3,5,2025-07-11,2025-09-01,5580.0,3219.4,Растущие,"VIP обслуживание, персональный менеджер"
53249946,New Customers,Silver,511,7,1624,4310.12,1,4,2025-09-14,2025-09-14,1624.0,4310.12,Новые,"Приветственная программа, обучение"
34539743,New Customers,Gold,423,9,8970,20607.4,3,11,2025-02-18,2025-08-26,2990.0,6869.133333333334,Новые,"Приветственная программа, обучение"
68723156,New Customers,Silver,411,6,3490,2731.4,1,2,2025-08-24,2025-08-24,3490.0,2731.4,Новые,"Приветственная программа, обучение"
