customer_id,orders,total_revenue,total_profit,first_order,last_order,avg_order_value,avg_profit_per_order
84867398,5,14900,14749.0,2025-03-04,2025-09-27,2980.0,2949.8
84888512,3,3750,2621.0,2025-02-07,2025-07-19,1250.0,873.6666666666666
84981649,3,8100,5500.0,2025-04-12,2025-08-20,2700.0,1833.3333333333333
85129002,2,9980,14082.7,2025-04-02,2025-06-28,4990.0,7041.35
85372595,3,7650,8289.5,2025-01-01,2025-04-01,2550.0,2763.1666666666665
85419196,2,1280,1231.2,2025-04-22,2025-05-02,640.0,615.6
85505511,4,8000,8413.0,2025-01-21,2025-04-10,2000.0,2103.25
85674888,1,1550,1163.0,2025-06-28,2025-06-28,1550.0,1163.0
85687791,4,23920,4244.2,2025-01-31,2025-06-07,5980.0,1061.05
85884486,5,32900,85266.0,2025-04-13,2025-09-03,6580.0,17053.2
85974412,1,5100,-183.0,2025-03-06,2025-03-06,5100.0,-183.0
86055495,2,10600,14309.0,2025-05-23,2025-08-21,5300.0,7154.5
86056168,4,44000,60016.0,2025-02-13,2025-08-11,11000.0,15004.0
86076744,3,2550,3526.0,2025-03-11,2025-05-31,850.0,1175.3333333333333
86078699,2,13160,29413.4,2025-04-02,2025-06-24,6580.0,14706.7
86131619,4,2560,722.0,2025-07-22,2025-09-04,640.0,180.5
86155356,2,13180,18680.1,2025-03-13,2025-04-26,6590.0,9340.05
86205843,1,5500,285.0,2025-08-12,2025-08-12,5500.0,285.0
86221208,5,32900,25294.6,2025-01-23,2025-08-14,6580.0,5058.92
86253551,3,10470,17449.7,2025-02-06,2025-08-12,3490.0,5816.566666666667
86313043,6,20940,22446.1,2025-03-21,2025-08-24,3490.0,3741.0166666666664
86731291,3,9300,7509.0,2025-01-09,2025-06-01,3100.0,2503.0
86731987,1,6000,16468.0,2025-02-22,2025-02-22,6000.0,16468.0
87233179,4,22000,35185.0,2025-02-20,2025-09-13,5500.0,8796.25
87335782,1,7990,15431.9,2025-07-07,2025-07-07,7990.0,15431.9
87448383,5,21500,29997.0,2025-03-25,2025-08-23,4300.0,5999.4
87521806,1,1290,3274.9,2025-01-02,2025-01-02,1290.0,3274.9
87660983,3,10140,13905.2,2025-03-05,2025-08-02,3380.0,4635.066666666667
87706785,2,6360,9811.8,2025-04-17,2025-05-03,3180.0,4905.9
87709977,4,22592,20428.32,2025-05-17,2025-05-30,5648.0,5107.08
87735808,1,7074,6506.04,2025-04-06,2025-04-06,7074.0,6506.04
87769242,1,3590,6219.1,2025-04-06,2025-04-06,3590.0,6219.1
87897147,2,5560,6992.4,2025-02-08,2025-07-10,2780.0,3496.2
87949160,4,11920,10378.6,2025-01-25,2025-09-04,2980.0,2594.65
88157875,6,31800,48292.0,2025-02-07,2025-07-30,5300.0,8048.666666666667
88223836,3,22500,15441.0,2025-03-04,2025-07-06,7500.0,5147.0
88322590,3,21540,22584.2,2025-07-04,2025-09-25,7180.0,7528.066666666667
88421485,3,12600,11330.0,2025-04-12,2025-05-17,4200.0,3776.6666666666665
88610207,3,30600,29538.0,2025-03-29,2025-09-18,10200.0,9846.0
88663806,7,7140,5679.2,2025-01-19,2025-07-26,1020.0,811.3142857142857
88973076,1,11732,11901.2,2025-07-23,2025-07-23,11732.0,11901.2
89402108,3,7650,9139.5,2025-02-03,2025-02-16,2550.0,3046.5
89421563,2,2640,2056.8,2025-02-10,2025-08-11,1320.0,1028.4
89459784,5,32900,23346.2,2025-02-12,2025-09-01,6580.0,4669.24
89466257,5,39140,36961.6,2025-02-06,2025-07-26,7828.0,7392.32
89551751,2,18360,944.8,2025-05-13,2025-09-17,9180.0,472.4
89677157,4,28720,61897.2,2025-02-28,2025-07-21,7180.0,15474.3
89828981,2,3780,3638.1,2025-05-26,2025-09-23,1890.0,1819.05
89899082,1,7828,630.64,2025-08-21,2025-08-21,7828.0,630.64
90003367,4,28720,58794.8,2025-04-17,2025-08-09,7180.0,14698.7
90338470,4,39920,55300.2,2025-01-02,2025-08-31,9980.0,13825.05
90424966,2,3100,-429.0,2025-01-15,2025-08-06,1550.0,-214.5
90900699,3,16500,22311.0,2025-01-07,2025-05-25,5500.0,7437.0
91076807,3,9270,7751.3,2025-01-18,2025-08-30,3090.0,2583.766666666667
91197986,4,12400,6229.0,2025-03-25,2025-09-21,3100.0,1557.25
91504638,3,27540,39977.8,2025-02-01,2025-04-06,9180.0,13325.933333333334
91512215,1,2490,203.0,2025-06-12,2025-06-12,2490.0,203.0
91524796,2,6760,14154.4,2025-04-06,2025-07-08,3380.0,7077.2
91561471,4,28000,39297.0,2025-01-02,2025-09-08,7000.0,9824.25
91592163,1,2580,84.0,2025-01-23,2025-01-23,2580.0,84.0
91669332,1,11990,12501.1,2025-04-03,2025-04-03,11990.0,12501.1
91756346,1,4000,6712.0,2025-03-14,2025-03-14,4000.0,6712.0
91756950,2,14360,21210.8,2025-03-19,2025-06-07,7180.0,10605.4
91763078,4,4320,4408.4,2025-01-20,2025-08-26,1080.0,1102.1
91781807,3,15900,20722.0,2025-03-30,2025-06-07,5300.0,6907.333333333333
91841741,3,22500,54852.0,2025-01-12,2025-09-27,7500.0,18284.0
91929436,2,5400,6590.0,2025-05-09,2025-05-12,2700.0,3295.0
91964708,4,9520,5358.6,2025-04-13,2025-08-18,2380.0,1339.65
91970108,1,9180,10020.2,2025-03-18,2025-03-18,9180.0,10020.2
92465778,2,19960,29252.2,2025-09-09,2025-09-21,9980.0,14626.1
92488093,2,10600,4565.0,2025-04-16,2025-08-27,5300.0,2282.5
92519435,1,5980,6772.0,2025-01-14,2025-01-14,5980.0,6772.0
92713858,4,8720,6385.0,2025-01-26,2025-08-12,2180.0,1596.25
92727952,2,5300,11904.0,2025-04-18,2025-05-17,2650.0,5952.0
92900294,1,11100,30700.0,2025-09-19,2025-09-19,11100.0,30700.0
93054617,2,5400,7011.0,2025-02-02,2025-07-21,2700.0,3505.5
93094444,5,14950,16131.9,2025-01-21,2025-06-29,2990.0,3226.38
93363944,4,2320,1858.8,2025-05-31,2025-07-31,580.0,464.7
93401890,1,2790,2485.8,2025-09-20,2025-09-20,2790.0,2485.8
93427155,1,3980,-55.6,2025-03-20,2025-03-20,3980.0,-55.6
93597618,1,5648,295.72,2025-06-14,2025-06-14,5648.0,295.72
93626225,10,99900,153404.3,2025-01-07,2025-09-27,9990.0,15340.429999999998
93760761,2,9960,16191.4,2025-02-17,2025-05-06,4980.0,8095.7
93873429,2,12000,18266.0,2025-05-19,2025-09-15,6000.0,9133.0
93887738,1,3490,3135.9,2025-05-20,2025-05-20,3490.0,3135.9
94015399,3,14940,5796.0,2025-02-16,2025-05-16,4980.0,1932.0
94113201,1,6180,9975.8,2025-09-24,2025-09-24,6180.0,9975.8
94336108,5,27900,24606.8,2025-01-02,2025-05-29,5580.0,4921.36
94453894,3,21900,21741.0,2025-05-21,2025-08-06,7300.0,7247.0
94463588,4,19920,34543.2,2025-03-01,2025-07-07,4980.0,8635.8
94632310,1,1160,32.4,2025-03-24,2025-03-24,1160.0,32.4
94780184,1,2900,2259.0,2025-01-08,2025-01-08,2900.0,2259.0
94803962,1,6180,10459.2,2025-01-13,2025-01-13,6180.0,10459.2
94828431,3,9540,11895.8,2025-01-02,2025-04-15,3180.0,3965.2666666666664
95054310,3,17340,22749.4,2025-03-04,2025-07-01,5780.0,7583.133333333334
95405398,3,6300,8508.0,2025-05-08,2025-09-16,2100.0,2836.0
95432311,2,9960,13105.8,2025-06-21,2025-09-04,4980.0,6552.9
95592350,3,33300,39955.0,2025-03-22,2025-07-11,11100.0,13318.333333333334
95754103,3,8940,15141.8,2025-03-02,2025-07-28,2980.0,5047.266666666666
95808454,4,14400,19471.0,2025-01-19,2025-06-19,3600.0,4867.75
95925500,1,5100,13770.0,2025-08-05,2025-08-05,5100.0,13770.0
96001367,2,13160,910.2,2025-06-29,2025-08-17,6580.0,455.1
96010532,3,7470,-239.9,2025-04-19,2025-07-21,2490.0,-79.96666666666667
96094802,3,4170,1459.9,2025-05-26,2025-09-01,1390.0,486.6333333333334
96125000,2,11120,13516.6,2025-06-19,2025-09-07,5560.0,6758.3
96240921,3,33300,78412.0,2025-01-06,2025-09-06,11100.0,26137.333333333332
96348851,2,22200,40114.0,2025-08-16,2025-08-26,11100.0,20057.0
96414579,2,7000,5184.0,2025-05-17,2025-06-09,3500.0,2592.0
96447831,4,27816,37562.1,2025-01-10,2025-06-25,6954.0,9390.525
96700442,3,22140,26160.4,2025-01-15,2025-04-11,7380.0,8720.133333333333
96712748,4,44400,69206.0,2025-05-31,2025-08-21,11100.0,17301.5
96808638,3,8799,14379.23,2025-03-03,2025-07-04,2933.0,4793.076666666667
96985825,4,12800,3703.0,2025-02-01,2025-08-22,3200.0,925.75
97009468,2,11160,17826.2,2025-03-09,2025-08-11,5580.0,8913.1
97043253,3,9300,10892.0,2025-02-16,2025-08-28,3100.0,3630.6666666666665
97371150,3,18000,22131.0,2025-03-21,2025-07-04,6000.0,7377.0
97446387,1,2780,6800.2,2025-08-28,2025-08-28,2780.0,6800.2
97578232,5,24900,44028.0,2025-01-03,2025-06-21,4980.0,8805.6
97679450,4,5360,11437.8,2025-01-03,2025-08-30,1340.0,2859.45
97750622,3,18300,15831.0,2025-04-28,2025-08-10,6100.0,5277.0
98269250,2,11160,16500.0,2025-03-16,2025-09-14,5580.0,8250.0
98423853,2,10600,14184.0,2025-01-06,2025-02-24,5300.0,7092.0
98454420,3,21540,28423.2,2025-02-07,2025-06-22,7180.0,9474.4
98575820,2,3600,1299.0,2025-08-26,2025-09-14,1800.0,649.5
98669896,1,2980,7269.2,2025-05-04,2025-05-04,2980.0,7269.2
98709059,2,5000,-11.0,2025-06-17,2025-08-26,2500.0,-5.5
98761418,2,6760,15518.4,2025-03-18,2025-06-10,3380.0,7759.2
98767142,3,16740,21605.8,2025-03-25,2025-07-21,5580.0,7201.933333333333
98799862,1,11100,11195.0,2025-07-15,2025-07-15,11100.0,11195.0
98875006,1,2500,4306.0,2025-05-16,2025-05-16,2500.0,4306.0
99198177,5,36500,54487.0,2025-05-02,2025-07-22,7300.0,10897.4
99230127,5,14900,15503.6,2025-01-07,2025-09-01,2980.0,3100.7200000000003
99235800,2,11960,11730.0,2025-01-06,2025-04-29,5980.0,5865.0
99447531,1,6580,16529.4,2025-08-05,2025-08-05,6580.0,16529.4
99453640,5,55500,45942.0,2025-01-25,2025-09-13,11100.0,9188.4
99733880,1,2980,2291.0,2025-03-08,2025-03-08,2980.0,2291.0
99772524,4,4400,7389.0,2025-02-03,2025-05-08,1100.0,1847.25
99926256,1,4980,8686.8,2025-01-06,2025-01-06,4980.0,8686.8
99962600,2,9980,8773.5,2025-01-10,2025-04-04,4990.0,4386.75
99973635,1,5980,91.6,2025-02-28,2025-02-28,5980.0,91.6
